"Time","Subsystem #1|PMU|PMU1|PMU1|IAp4-1an","Subsystem #1|PMU|PMU1|PMU1|IAp4-1ma","Subsystem #1|PMU|PMU1|PMU1|IBp5-1an","Subsystem #1|PMU|PMU1|PMU1|IBp5-1ma","Subsystem #1|PMU|PMU1|PMU1|ICp6-1an","Subsystem #1|PMU|PMU1|PMU1|ICp6-1ma","Subsystem #1|PMU|PMU1|PMU1|PMU1freq","Subsystem #1|PMU|PMU1|PMU1|PMU1rocof","Subsystem #1|PMU|PMU1|PMU1|VAp1-1an","Subsystem #1|PMU|PMU1|PMU1|VAp1-1ma","Subsystem #1|PMU|PMU1|PMU1|VBp2-1an","Subsystem #1|PMU|PMU1|PMU1|VBp2-1ma","Subsystem #1|PMU|PMU1|PMU1|VCp3-1an","Subsystem #1|PMU|PMU1|PMU1|VCp3-1ma"
94.905,1.078116536,4442.489746,-1.016279578,4442.478516,-3.110671997,4442.480469,60.07940674,-2.447986117E-5,1.073833823,10944.13184,-1.020562172,10944.10547,-3.11495471,10944.10938
94.92,1.078116536,4442.489746,-1.016279578,4442.478516,-3.110671997,4442.480469,60.07940674,-2.447986117E-5,1.073833823,10944.13184,-1.020562172,10944.10547,-3.11495471,10944.10938
94.935,1.094748378,4442.478516,-0.9996474385,4442.489746,-3.094044209,4442.481445,60.07940674,6.065061461E-5,1.090465784,10944.10449,-1.003930092,10944.13184,-3.098326921,10944.1123
94.95,1.094748378,4442.478516,-0.9996474385,4442.489746,-3.094044209,4442.481445,60.07940674,6.065061461E-5,1.090465784,10944.10449,-1.003930092,10944.13184,-3.098326921,10944.1123
94.965,1.111376047,4442.47998,-0.9830152392,4442.47998,-3.077412367,4442.494629,60.07940674,3.138843749E-5,1.107093334,10944.10742,-0.9872978926,10944.1084,-3.081694841,10944.14453
94.98,1.111376047,4442.47998,-0.9830152392,4442.47998,-3.077412367,4442.494629,60.07940674,3.138843749E-5,1.107093334,10944.10742,-0.9872978926,10944.1084,-3.081694841,10944.14453
94.995,1.128008127,4442.489746,-0.9663876891,4442.478516,-3.060780287,4442.481445,60.07940674,-3.810624185E-5,1.123725414,10944.13086,-0.9706702828,10944.10449,-3.065062761,10944.11133
95.01,1.128008127,4442.489746,-0.9663876891,4442.478516,-3.060780287,4442.481445,60.07940674,-3.810624185E-5,1.123725414,10944.13086,-0.9706702828,10944.10449,-3.065062761,10944.11133
95.025,1.128008127,4442.489746,-0.9663876891,4442.478516,-3.060780287,4442.481445,60.07940674,-3.810624185E-5,1.123725414,10944.13086,-0.9706702828,10944.10449,-3.065062761,10944.11133
95.04,1.144640207,4442.479004,-0.9497558475,4442.489746,-3.044152498,4442.480469,60.07940674,-4.23195961E-5,1.140357614,10944.10547,-0.9540383816,10944.13281,-3.048435211,10944.10938
95.055,1.144640207,4442.479004,-0.9497558475,4442.489746,-3.044152498,4442.480469,60.07940674,-4.23195961E-5,1.140357614,10944.10547,-0.9540383816,10944.13281,-3.048435211,10944.10938
95.07,1.161267877,4442.479004,-0.9331234097,4442.480469,-3.027520657,4442.494629,60.07940674,9.494398E-6,1.156985164,10944.10449,-0.9374060035,10944.11035,-3.03180337,10944.14355
95.085,1.161267877,4442.479004,-0.9331234097,4442.480469,-3.027520657,4442.494629,60.07940674,9.494398E-6,1.156985164,10944.10449,-0.9374060035,10944.11035,-3.03180337,10944.14355
95.1,1.177899718,4442.489258,-0.9164958,4442.478027,-3.010888577,4442.481934,60.07940674,6.127286179E-5,1.173617125,10944.13086,-0.9207783937,10944.10254,-3.015171051,10944.11328
95.115,1.177899718,4442.489258,-0.9164958,4442.478027,-3.010888577,4442.481934,60.07940674,6.127286179E-5,1.173617125,10944.13086,-0.9207783937,10944.10254,-3.015171051,10944.11328
95.13,1.194532156,4442.479492,-0.8998641968,4442.489746,-2.99426055,4442.47998,60.07940674,3.209964416E-5,1.190249443,10944.10645,-0.9041467905,10944.13184,-2.998543262,10944.1084
95.145,1.194532156,4442.479492,-0.8998641968,4442.489746,-2.99426055,4442.47998,60.07940674,3.209964416E-5,1.190249443,10944.10645,-0.9041467905,10944.13184,-2.998543262,10944.1084
95.16,1.211159825,4442.478027,-0.8832315803,4442.481934,-2.977629185,4442.494629,60.07940674,2.583910646E-5,1.206877112,10944.10352,-0.887514174,10944.1123,-2.981911898,10944.14355
95.175,1.211159825,4442.478027,-0.8832315803,4442.481934,-2.977629185,4442.494629,60.07940674,2.583910646E-5,1.206877112,10944.10352,-0.887514174,10944.1123,-2.981911898,10944.14355
95.19,1.211159825,4442.478027,-0.8832315803,4442.481934,-2.977629185,4442.494629,60.07940674,2.583910646E-5,1.206877112,10944.10352,-0.887514174,10944.1123,-2.981911898,10944.14355
95.205,1.227791309,4442.489258,-0.8666039109,4442.477539,-2.960996628,4442.48291,60.07940674,-2.596358536E-5,1.223508716,10944.12988,-0.8708865643,10944.10254,-2.965279341,10944.11426
95.22,1.227791309,4442.489258,-0.8666039109,4442.477539,-2.960996628,4442.48291,60.07940674,-2.596358536E-5,1.223508716,10944.12988,-0.8708865643,10944.10254,-2.965279341,10944.11426
95.235,1.244423866,4442.47998,-0.8499726057,4442.489746,-2.944368839,4442.479492,60.07940674,2.98453233E-5,1.240141273,10944.10742,-0.8542551994,10944.13281,-2.948651314,10944.10645
95.25,1.244423866,4442.47998,-0.8499726057,4442.489746,-2.944368839,4442.479492,60.07940674,2.98453233E-5,1.240141273,10944.10742,-0.8542551994,10944.13281,-2.948651314,10944.10645
95.265,1.261051655,4442.477539,-0.8333397508,4442.48291,-2.927737713,4442.494141,60.07940674,1.3729069E-5,1.256769061,10944.10156,-0.8376223445,10944.11523,-2.932020187,10944.14355
95.28,1.261051655,4442.477539,-0.8333397508,4442.48291,-2.927737713,4442.494141,60.07940674,1.3729069E-5,1.256769061,10944.10156,-0.8376223445,10944.11523,-2.932020187,10944.14355
95.295,1.27768302,4442.48877,-0.8167120218,4442.477051,-2.911104918,4442.483398,60.07940674,-4.28293788E-6,1.273400307,10944.12988,-0.8209946156,10944.10156,-2.91538763,10944.11621
95.31,1.27768302,4442.48877,-0.8167120218,4442.477051,-2.911104918,4442.483398,60.07940674,-4.28293788E-6,1.273400307,10944.12988,-0.8209946156,10944.10156,-2.91538763,10944.11621
95.325,1.27768302,4442.48877,-0.8167120218,4442.477051,-2.911104918,4442.483398,60.07940674,-4.28293788E-6,1.273400307,10944.12988,-0.8209946156,10944.10156,-2.91538763,10944.11621
95.34,1.294315696,4442.480957,-0.800080955,4442.489746,-2.894476891,4442.479004,60.07940674,1.713969823E-6,1.290033102,10944.10938,-0.8043635488,10944.13281,-2.898759604,10944.10547
95.355,1.294315696,4442.480957,-0.800080955,4442.489746,-2.894476891,4442.479004,60.07940674,1.713969823E-6,1.290033102,10944.10938,-0.8043635488,10944.13281,-2.898759604,10944.10547
95.37,1.310943604,4442.477051,-0.7834479809,4442.483887,-2.877846241,4442.493652,60.07940674,-6.48888672E-5,1.30666101,10944.09961,-0.787730515,10944.11719,-2.882128716,10944.14258
95.385,1.310943604,4442.477051,-0.7834479809,4442.483887,-2.877846241,4442.493652,60.07940674,-6.48888672E-5,1.30666101,10944.09961,-0.787730515,10944.11719,-2.882128716,10944.14258
95.4,1.327574611,4442.488281,-0.7668201327,4442.477051,-2.861213207,4442.483887,60.07940674,-3.994086364E-5,1.323291898,10944.12793,-0.7711027265,10944.10156,-2.86549592,10944.11816
95.415,1.327574611,4442.488281,-0.7668201327,4442.477051,-2.861213207,4442.483887,60.07940674,-3.994086364E-5,1.323291898,10944.12793,-0.7711027265,10944.10156,-2.86549592,10944.11816
95.43,1.344207525,4442.481445,-0.750189364,4442.489746,-2.84458518,4442.478516,60.07940674,4.274312232E-5,1.339924932,10944.11133,-0.7544720173,10944.13184,-2.848867655,10944.10449
95.445,1.344207525,4442.481445,-0.750189364,4442.489746,-2.84458518,4442.478516,60.07940674,4.274312232E-5,1.339924932,10944.11133,-0.7544720173,10944.13184,-2.848867655,10944.10449
95.46,1.360835552,4442.476074,-0.7335561514,4442.484863,-2.827954531,4442.493164,60.07940674,2.59243393E-6,1.356552958,10944.09766,-0.7378388047,10944.12012,-2.832237244,10944.1416
95.475,1.360835552,4442.476074,-0.7335561514,4442.484863,-2.827954531,4442.493164,60.07940674,2.59243393E-6,1.356552958,10944.09766,-0.7378388047,10944.12012,-2.832237244,10944.1416
95.49,1.360835552,4442.476074,-0.7335561514,4442.484863,-2.827954531,4442.493164,60.07940674,2.59243393E-6,1.356552958,10944.09766,-0.7378388047,10944.12012,-2.832237244,10944.1416
95.505,1.377466202,4442.487793,-0.7169282436,4442.476563,-2.811321497,4442.484375,60.07940674,-1.198881637E-5,1.373183608,10944.12695,-0.721210897,10944.10059,-2.815603971,10944.11914
95.52,1.377466202,4442.487793,-0.7169282436,4442.476563,-2.811321497,4442.484375,60.07940674,-1.198881637E-5,1.373183608,10944.12695,-0.721210897,10944.10059,-2.815603971,10944.11914
95.535,1.394099355,4442.481934,-0.7002977729,4442.489258,-2.794693232,4442.478027,60.07940674,6.971442053E-5,1.389816761,10944.11328,-0.7045803666,10944.13086,-2.798975945,10944.10254
95.55,1.394099355,4442.481934,-0.7002977729,4442.489258,-2.794693232,4442.478027,60.07940674,6.971442053E-5,1.389816761,10944.11328,-0.7045803666,10944.13086,-2.798975945,10944.10254
95.565,1.410727501,4442.476074,-0.6836644411,4442.48584,-2.778063059,4442.492676,60.07940674,6.331471377E-5,1.406444907,10944.09766,-0.6879470348,10944.12207,-2.782345533,10944.13965
95.58,1.410727501,4442.476074,-0.6836644411,4442.48584,-2.778063059,4442.492676,60.07940674,6.331471377E-5,1.406444907,10944.09766,-0.6879470348,10944.12207,-2.782345533,10944.13965
95.595,1.427357912,4442.487305,-0.6670363545,4442.476563,-2.761429787,4442.485352,60.07940674,3.80425372E-5,1.423075318,10944.12598,-0.6713189483,10944.09961,-2.765712261,10944.12109
95.61,1.427357912,4442.487305,-0.6670363545,4442.476563,-2.761429787,4442.485352,60.07940674,3.80425372E-5,1.423075318,10944.12598,-0.6713189483,10944.09961,-2.765712261,10944.12109
95.625,1.427357912,4442.487305,-0.6670363545,4442.476563,-2.761429787,4442.485352,60.07940674,3.80425372E-5,1.423075318,10944.12598,-0.6713189483,10944.09961,-2.765712261,10944.12109
95.64,1.443991184,4442.48291,-0.6504061222,4442.48877,-2.744801283,4442.477539,60.07940674,2.488778591E-5,1.439708471,10944.11426,-0.6546887159,10944.13086,-2.749083996,10944.10254
95.655,1.443991184,4442.48291,-0.6504061222,4442.48877,-2.744801283,4442.477539,60.07940674,2.488778591E-5,1.439708471,10944.11426,-0.6546887159,10944.13086,-2.749083996,10944.10254
95.67,1.46061945,4442.475586,-0.6337726712,4442.486816,-2.728171349,4442.492188,60.07940674,3.069667582E-5,1.456336856,10944.09668,-0.6380553246,10944.125,-2.732454062,10944.13867
95.685,1.46061945,4442.475586,-0.6337726712,4442.486816,-2.728171349,4442.492188,60.07940674,3.069667582E-5,1.456336856,10944.09668,-0.6380553246,10944.125,-2.732454062,10944.13867
95.7,1.477249622,4442.486816,-0.6171444654,4442.476563,-2.711538076,4442.48584,60.07940674,3.217158883E-5,1.472966909,10944.125,-0.6214270592,10944.09961,-2.715820551,10944.12305
95.715,1.477249622,4442.486816,-0.6171444654,4442.476563,-2.711538076,4442.48584,60.07940674,3.217158883E-5,1.472966909,10944.125,-0.6214270592,10944.09961,-2.715820551,10944.12305
95.73,1.493882895,4442.483398,-0.6005145311,4442.48877,-2.694909573,4442.477051,60.07940674,7.598516822E-5,1.489600301,10944.11523,-0.6047971249,10944.12988,-2.699192047,10944.10156
95.745,1.493882895,4442.483398,-0.6005145311,4442.48877,-2.694909573,4442.477051,60.07940674,7.598516822E-5,1.489600301,10944.11523,-0.6047971249,10944.12988,-2.699192047,10944.10156
95.76,1.510511518,4442.475098,-0.5838810205,4442.487793,-2.678279877,4442.491699,60.07940674,9.822497304E-6,1.506228805,10944.0957,-0.5881636143,10944.12695,-2.682562351,10944.13672
95.775,1.510511518,4442.475098,-0.5838810205,4442.487793,-2.678279877,4442.491699,60.07940674,9.822497304E-6,1.506228805,10944.0957,-0.5881636143,10944.12695,-2.682562351,10944.13672
95.79,1.510511518,4442.475098,-0.5838810205,4442.487793,-2.678279877,4442.491699,60.07940674,9.822497304E-6,1.506228805,10944.0957,-0.5881636143,10944.12695,-2.682562351,10944.13672
95.805,1.527141213,4442.486328,-0.5672525167,4442.476563,-2.661646366,4442.486328,60.07940674,1.338584207E-5,1.52285862,10944.12305,-0.5715351105,10944.09961,-2.665928841,10944.12402
95.82,1.527141213,4442.486328,-0.5672525167,4442.476563,-2.661646366,4442.486328,60.07940674,1.338584207E-5,1.52285862,10944.12305,-0.5715351105,10944.09961,-2.665928841,10944.12402
95.835,1.543774605,4442.484375,-0.5506228805,4442.488281,-2.645017624,4442.477051,60.07940674,6.989866233E-5,1.539492011,10944.11719,-0.5549054742,10944.12891,-2.649300098,10944.10059
95.85,1.543774605,4442.484375,-0.5506228805,4442.488281,-2.645017624,4442.477051,60.07940674,6.989866233E-5,1.539492011,10944.11719,-0.5549054742,10944.12891,-2.649300098,10944.10059
95.865,1.560403466,4442.475098,-0.5339893103,4442.48877,-2.628388166,4442.490723,60.07940674,1.000117336E-4,1.556120753,10944.0957,-0.538271904,10944.12891,-2.632670879,10944.13477
95.88,1.560403466,4442.475098,-0.5339893103,4442.48877,-2.628388166,4442.490723,60.07940674,1.000117336E-4,1.556120753,10944.0957,-0.538271904,10944.12891,-2.632670879,10944.13477
95.895,1.577032924,4442.48584,-0.5173606277,4442.476563,-2.611754656,4442.486816,60.07940674,-3.023571117E-5,1.57275033,10944.12207,-0.5216432214,10944.09961,-2.616037369,10944.125
95.91,1.577032924,4442.48584,-0.5173606277,4442.476563,-2.611754656,4442.486816,60.07940674,-3.023571117E-5,1.57275033,10944.12207,-0.5216432214,10944.09961,-2.616037369,10944.125
95.925,1.577032924,4442.48584,-0.5173606277,4442.476563,-2.611754656,4442.486816,60.07940674,-3.023571117E-5,1.57275033,10944.12207,-0.5216432214,10944.09961,-2.616037369,10944.125
95.94,1.593666315,4442.484863,-0.5007312298,4442.487793,-2.595125675,4442.476563,60.07940674,4.310906661E-5,1.589383721,10944.11914,-0.5050138235,10944.12793,-2.599408388,10944.10059
95.955,1.593666315,4442.484863,-0.5007312298,4442.487793,-2.595125675,4442.476563,60.07940674,4.310906661E-5,1.589383721,10944.11914,-0.5050138235,10944.12793,-2.599408388,10944.10059
95.97,1.610295415,4442.475098,-0.4840976596,4442.489746,-2.578496695,4442.490234,60.07940674,-9.143729585E-6,1.606012702,10944.09473,-0.4883802235,10944.13184,-2.582779169,10944.13281
95.985,1.610295415,4442.475098,-0.4840976596,4442.489746,-2.578496695,4442.490234,60.07940674,-9.143729585E-6,1.606012702,10944.09473,-0.4883802235,10944.13184,-2.582779169,10944.13281
96.0,1.626924634,4442.485352,-0.4674687088,4442.476563,-2.561862946,4442.487305,60.07940674,-5.559796045E-5,1.62264204,10944.12012,-0.4717513323,10944.09961,-2.566145658,10944.12598
96.015,1.626924634,4442.485352,-0.4674687088,4442.476563,-2.561862946,4442.487305,60.07940674,-5.559796045E-5,1.62264204,10944.12012,-0.4717513323,10944.09961,-2.566145658,10944.12598
96.03,1.643558145,4442.485352,-0.4508396089,4442.487305,-2.545233727,4442.476563,60.07940674,4.00539102E-5,1.639275432,10944.12012,-0.4551221728,10944.12695,-2.549516439,10944.09961
96.045,1.643558145,4442.485352,-0.4508396089,4442.487305,-2.545233727,4442.476563,60.07940674,4.00539102E-5,1.639275432,10944.12012,-0.4551221728,10944.12695,-2.549516439,10944.09961
96.06,1.660187364,4442.475098,-0.4342060089,4442.490234,-2.528604984,4442.489258,60.07940674,-4.04106504E-5,1.65590477,10944.09473,-0.4384886026,10944.13379,-2.532887459,10944.13086
96.075,1.660187364,4442.475098,-0.4342060089,4442.490234,-2.528604984,4442.489258,60.07940674,-4.04106504E-5,1.65590477,10944.09473,-0.4384886026,10944.13379,-2.532887459,10944.13086
96.09,1.660187364,4442.475098,-0.4342060089,4442.490234,-2.528604984,4442.489258,60.07940674,-4.04106504E-5,1.65590477,10944.09473,-0.4384886026,10944.13379,-2.532887459,10944.13086
96.105,1.676816344,4442.484375,-0.4175768197,4442.476563,-2.511971474,4442.487793,60.07940674,-1.364956915E-5,1.672533751,10944.11914,-0.4218594432,10944.10059,-2.516253948,10944.12793
96.12,1.676816344,4442.484375,-0.4175768197,4442.476563,-2.511971474,4442.487793,60.07940674,-1.364956915E-5,1.672533751,10944.11914,-0.4218594432,10944.10059,-2.516253948,10944.12793
96.135,1.693449736,4442.48584,-0.4009479284,4442.486816,-2.495342016,4442.476563,60.07940674,5.350444917E-5,1.689167142,10944.12207,-0.4052305222,10944.12598,-2.499624491,10944.09961
96.15,1.693449736,4442.48584,-0.4009479284,4442.486816,-2.495342016,4442.476563,60.07940674,5.350444917E-5,1.689167142,10944.12207,-0.4052305222,10944.12598,-2.499624491,10944.09961
96.165,1.710079432,4442.475098,-0.384314388,4442.491211,-2.478713274,4442.488281,60.07940674,-2.10424605E-5,1.705796719,10944.0957,-0.388596952,10944.13574,-2.482995987,10944.12891
96.18,1.710079432,4442.475098,-0.384314388,4442.491211,-2.478713274,4442.488281,60.07940674,-2.10424605E-5,1.705796719,10944.0957,-0.388596952,10944.13574,-2.482995987,10944.12891
96.195,1.726708174,4442.483887,-0.3676849306,4442.477051,-2.462079763,4442.488281,60.07940674,2.032278644E-5,1.722425461,10944.11719,-0.3719675839,10944.10156,-2.466362238,10944.12891
96.21,1.726708174,4442.483887,-0.3676849306,4442.477051,-2.462079763,4442.488281,60.07940674,2.032278644E-5,1.722425461,10944.11719,-0.3719675839,10944.10156,-2.466362238,10944.12891
96.225,1.726708174,4442.483887,-0.3676849306,4442.477051,-2.462079763,4442.488281,60.07940674,2.032278644E-5,1.722425461,10944.11719,-0.3719675839,10944.10156,-2.466362238,10944.12891
96.24,1.743341446,4442.486816,-0.3510562479,4442.486328,-2.445450068,4442.476563,60.07940674,8.287395758E-6,1.739058733,10944.12305,-0.3553388119,10944.12402,-2.449732542,10944.09961
96.255,1.743341446,4442.486816,-0.3510562479,4442.486328,-2.445450068,4442.476563,60.07940674,8.287395758E-6,1.739058733,10944.12305,-0.3553388119,10944.12402,-2.449732542,10944.09961
96.27,1.75997138,4442.475098,-0.3344227672,4442.491699,-2.428821564,4442.487305,60.07940674,-2.404690576E-6,1.755688667,10944.0957,-0.3387053907,10944.1377,-2.433104277,10944.12695
96.285,1.75997138,4442.475098,-0.3344227672,4442.491699,-2.428821564,4442.487305,60.07940674,-2.404690576E-6,1.755688667,10944.0957,-0.3387053907,10944.1377,-2.433104277,10944.12695
96.3,1.776599884,4442.48291,-0.3177930415,4442.477539,-2.412188053,4442.48877,60.07940674,-1.810518734E-5,1.772317171,10944.11523,-0.322075665,10944.10156,-2.416470766,10944.12988
96.315,1.776599884,4442.48291,-0.3177930415,4442.477539,-2.412188053,4442.48877,60.07940674,-1.810518734E-5,1.772317171,10944.11523,-0.322075665,10944.10156,-2.416470766,10944.12988
96.33,1.793233156,4442.487305,-0.3011645675,4442.48584,-2.395558119,4442.476563,60.07940674,2.912960554E-5,1.788950562,10944.12402,-0.3054471314,10944.12305,-2.399840593,10944.09961
96.345,1.793233156,4442.487305,-0.3011645675,4442.48584,-2.395558119,4442.476563,60.07940674,2.912960554E-5,1.788950562,10944.12402,-0.3054471314,10944.12305,-2.399840593,10944.09961
96.36,1.809863329,4442.475586,-0.2845312059,4442.492676,-2.378929853,4442.486328,60.07940674,-1.639077709E-6,1.805580616,10944.09668,-0.2888137698,10944.13867,-2.383212328,10944.12402
